session,session_start_text,session_end_text,clickouts,booking
2.01705E+13,04:00:10,04:02:39,1,0
2.01705E+13,19:02:02,19:06:04,2,0
2.01705E+13,12:48:52,12:52:41,2,0
2.01705E+13,16:27:37,16:30:27,1,0
2.01705E+13,06:21:34,06:23:36,3,0
2.01705E+13,14:57:39,14:59:39,1,0
2.01705E+13,16:22:49,16:26:06,1,0
2.01705E+13,15:36:43,15:38:47,5,0
2.01705E+13,05:36:17,05:39:20,4,0
2.01705E+13,03:25:53,03:29:32,2,0
2.01705E+13,23:41:46,23:44:44,2,0
2.01705E+13,10:32:31,10:36:33,4,0
2.01705E+13,07:42:56,07:42:56,0,1
2.01705E+13,00:21:09,00:24:35,2,0
2.01705E+13,04:29:51,04:31:10,3,0
2.01705E+13,06:28:34,06:31:43,1,0
2.01705E+13,09:59:20,10:01:16,3,0
2.01705E+13,08:29:34,08:31:20,4,0
2.01705E+13,10:11:29,10:13:33,2,0
2.01705E+13,00:42:20,00:44:09,2,0
2.01705E+13,14:11:30,14:14:39,4,0
2.01705E+13,22:49:49,22:54:29,3,0
2.01705E+13,16:18:12,16:20:06,2,0
2.01705E+13,05:48:13,05:50:53,1,0
2.01705E+13,22:46:52,22:49:41,3,0
2.01705E+13,20:49:42,20:53:06,1,0
2.01705E+13,14:08:38,14:11:30,2,0
2.01705E+13,16:39:37,16:42:29,3,0
2.01705E+13,07:35:29,07:37:31,4,0
2.01705E+13,04:26:11,04:29:46,4,0
2.01705E+13,03:57:19,04:01:01,2,0
2.01705E+13,10:00:29,10:03:41,3,0
2.01705E+13,04:08:45,04:13:32,2,0
2.01705E+13,06:34:59,06:36:58,2,0
2.01705E+13,19:55:51,19:59:50,3,0
2.01705E+13,08:22:59,08:28:13,3,0
2.01705E+13,20:04:36,20:07:01,1,0
2.01705E+13,19:16:08,19:17:03,3,0
2.01705E+13,22:49:33,22:51:00,1,0
2.01705E+13,10:29:52,10:34:06,3,0
2.01705E+13,09:28:21,09:29:44,4,0
2.01705E+13,08:28:15,08:29:17,3,0
2.01705E+13,18:02:16,18:04:45,3,1
2.01705E+13,00:00:06,00:03:50,3,0
2.01705E+13,00:20:39,00:24:00,3,0
2.01705E+13,18:12:23,18:17:06,2,0
2.01705E+13,01:06:04,01:08:28,2,0
2.01705E+13,08:12:45,08:15:45,2,0
2.01705E+13,10:14:27,10:18:30,4,0
2.01705E+13,05:01:34,05:02:57,1,0
2.01705E+13,17:16:34,17:21:29,3,0
2.01705E+13,16:38:14,16:41:19,2,0
2.01705E+13,02:30:00,02:32:39,2,0
2.01705E+13,13:39:08,13:41:45,3,0
2.01705E+13,21:42:39,21:44:10,2,0
2.01705E+13,02:52:21,02:55:33,3,0
2.01705E+13,15:29:21,15:33:05,4,0
2.01705E+13,23:05:14,23:07:47,2,0
2.01705E+13,05:25:29,05:27:59,3,0
2.01705E+13,01:04:22,01:07:30,0,0
2.01705E+13,11:02:46,11:05:46,2,0
2.01705E+13,23:00:22,23:04:42,1,0
2.01705E+13,01:42:26,01:44:24,2,0
2.01705E+13,08:46:36,08:48:17,1,0
2.01705E+13,01:08:25,01:12:05,1,0
2.01705E+13,05:42:11,05:45:51,1,0
2.01705E+13,13:33:16,13:37:10,2,0
2.01705E+13,15:10:45,15:13:34,2,1
2.01705E+13,01:00:59,01:05:55,3,0
2.01705E+13,14:17:29,14:23:47,2,0
2.01705E+13,17:58:31,18:01:17,4,0
2.01705E+13,18:03:03,18:06:26,4,1
2.01705E+13,22:46:06,22:49:42,3,0
2.01705E+13,04:19:41,04:23:20,2,1
2.01705E+13,16:56:59,16:57:44,4,0
2.01705E+13,18:07:34,18:11:03,2,0
2.01705E+13,15:58:08,16:01:27,3,0
2.01705E+13,15:38:37,15:42:59,3,0
2.01705E+13,04:44:51,04:48:06,2,0
2.01705E+13,14:57:26,15:01:01,3,0
2.01705E+13,08:34:36,08:36:30,2,0
2.01705E+13,18:28:13,18:30:56,4,0
2.01705E+13,21:59:25,22:00:53,3,0
2.01705E+13,20:03:58,20:08:27,2,0
2.01705E+13,10:13:55,10:17:42,1,0
2.01705E+13,07:35:40,07:38:35,3,0
2.01705E+13,23:21:49,23:25:08,1,0
2.01705E+13,05:02:46,05:04:33,2,0
2.01705E+13,06:10:11,06:13:28,1,0
2.01705E+13,05:53:51,05:57:34,2,0
2.01705E+13,14:45:21,14:48:43,2,0
2.01705E+13,16:43:37,16:45:50,2,0
2.01705E+13,14:42:27,14:46:45,2,0
2.01705E+13,22:03:06,22:07:43,2,0
2.01705E+13,10:16:06,10:20:24,3,0
2.01705E+13,02:47:06,02:50:34,1,0
2.01705E+13,15:11:43,15:15:23,2,0
2.01705E+13,23:00:43,23:02:58,1,0
2.01705E+13,11:32:44,11:36:52,3,0
2.01705E+13,13:30:31,13:33:21,2,0
2.01705E+13,05:29:27,05:33:06,3,0
2.01705E+13,09:29:02,09:34:18,3,0
2.01705E+13,06:02:56,06:06:44,3,0
2.01705E+13,07:59:31,08:03:57,2,0
2.01705E+13,00:52:35,00:54:35,3,0
2.01705E+13,04:36:07,04:39:04,0,0
2.01705E+13,18:05:22,18:08:18,1,0
2.01705E+13,05:04:35,05:05:53,3,0
2.01705E+13,00:43:00,00:46:38,3,0
2.01705E+13,16:28:45,16:32:29,4,1
2.01705E+13,22:33:00,22:36:36,3,0
2.01705E+13,15:39:19,15:41:57,2,0
2.01705E+13,11:41:37,11:44:12,1,0
2.01705E+13,20:40:56,20:43:06,0,0
2.01705E+13,08:14:04,08:17:08,4,0
2.01705E+13,06:37:52,06:41:06,4,0
2.01705E+13,21:23:06,21:25:13,3,0
2.01705E+13,01:42:52,01:46:08,2,0
2.01705E+13,07:29:54,07:33:15,3,0
2.01705E+13,02:12:36,02:15:17,2,0
2.01705E+13,15:24:40,15:28:04,2,0
2.01705E+13,13:06:10,13:10:38,2,0
2.01705E+13,15:34:43,15:37:43,3,0
2.01705E+13,14:50:45,14:54:11,1,0
2.01705E+13,08:39:27,08:42:04,2,0
2.01705E+13,11:14:24,11:15:34,3,0
2.01705E+13,15:01:17,15:03:21,3,0
2.01705E+13,15:14:05,15:18:21,1,0
2.01705E+13,23:16:10,23:20:19,0,0
2.01705E+13,19:02:53,19:04:52,3,0
2.01705E+13,16:33:57,16:36:36,4,0
2.01705E+13,05:16:23,05:19:22,2,0
2.01705E+13,23:22:22,23:27:13,2,0
2.01705E+13,01:29:15,01:32:46,3,0
2.01705E+13,07:25:57,07:28:25,2,1
2.01705E+13,22:32:36,22:35:51,3,0
2.01705E+13,04:11:08,04:11:42,3,0
2.01705E+13,11:09:05,11:12:07,4,0
2.01705E+13,07:01:53,07:03:17,2,0
2.01705E+13,18:51:17,18:52:34,2,0
2.01705E+13,16:25:18,16:29:44,1,0
2.01705E+13,15:10:57,15:15:40,4,0
2.01705E+13,13:36:56,13:40:11,1,0
2.01705E+13,02:42:23,02:45:52,2,1
2.01705E+13,23:59:00,00:01:23,0,0
2.01705E+13,18:31:30,18:34:52,3,0
2.01705E+13,11:45:00,11:47:27,0,0
2.01705E+13,02:22:06,02:25:03,4,0
2.01705E+13,00:24:36,00:28:50,3,0
2.01705E+13,22:36:58,22:38:32,2,0
2.01705E+13,19:53:25,19:54:07,0,0
2.01705E+13,05:54:23,05:57:08,4,0
2.01705E+13,07:50:43,07:53:29,4,0
2.01705E+13,18:24:50,18:27:53,2,1
2.01705E+13,14:06:19,14:10:26,2,0
2.01705E+13,17:59:34,18:04:06,5,0
2.01705E+13,20:40:43,20:43:07,1,0
2.01705E+13,18:02:43,18:07:33,4,1
2.01705E+13,09:58:40,10:01:53,4,0
2.01705E+13,07:26:01,07:27:27,3,0
2.01705E+13,06:06:38,06:11:47,1,0
2.01705E+13,23:57:00,00:02:24,2,0
2.01705E+13,23:36:10,23:40:43,2,1
2.01705E+13,06:01:34,06:04:38,1,0
2.01705E+13,22:09:39,22:12:33,3,1
2.01705E+13,00:31:36,00:35:30,4,0
2.01705E+13,03:43:11,03:46:29,2,0
2.01705E+13,00:51:22,00:52:33,1,0
2.01705E+13,04:06:36,04:08:46,3,0
2.01705E+13,14:16:21,14:17:54,4,0
2.01705E+13,06:00:59,06:02:12,5,0
2.01705E+13,23:01:42,23:04:34,1,0
2.01705E+13,05:27:31,05:30:17,2,0
2.01705E+13,11:36:57,11:40:11,4,0
2.01705E+13,00:18:16,00:20:14,3,0
2.01705E+13,06:42:38,06:46:36,2,0
2.01705E+13,05:39:44,05:44:49,2,0
2.01705E+13,15:26:40,15:31:17,1,1
2.01705E+13,22:17:54,22:19:18,3,0
2.01705E+13,08:23:15,08:25:57,2,0
2.01705E+13,20:29:06,20:31:34,4,0
2.01705E+13,10:00:16,10:02:12,5,0
2.01705E+13,14:46:06,14:48:01,3,0
2.01705E+13,06:25:52,06:28:51,4,0
2.01705E+13,10:59:21,11:02:33,1,0
2.01705E+13,20:25:23,20:28:11,2,0
2.01705E+13,15:34:47,15:38:30,3,0
2.01705E+13,15:31:46,15:34:52,3,0
2.01705E+13,04:31:30,04:35:00,3,0
2.01705E+13,21:47:14,21:50:14,4,0
2.01705E+13,06:35:52,06:39:50,3,0
2.01705E+13,11:08:59,11:11:21,1,0
2.01705E+13,05:35:47,05:40:44,2,0
2.01705E+13,18:19:44,18:23:09,4,0
2.01705E+13,03:55:16,03:57:54,3,0
2.01705E+13,18:55:40,18:57:01,3,0
2.01705E+13,01:28:29,01:33:31,4,0
2.01705E+13,03:13:25,03:16:51,3,0
2.01705E+13,04:22:48,04:24:37,2,1
2.01705E+13,23:46:41,23:49:18,2,0
2.01705E+13,01:06:29,01:10:09,3,0
2.01705E+13,14:30:50,14:34:04,4,0
2.01705E+13,05:47:33,05:50:11,2,0
2.01705E+13,09:42:07,09:44:51,1,0
2.01705E+13,11:45:59,11:50:49,2,0
2.01705E+13,21:12:06,21:16:32,1,0
2.01705E+13,04:52:13,04:55:21,2,0
2.01705E+13,09:02:54,09:06:59,3,0
2.01705E+13,02:44:44,02:48:31,4,0
2.01705E+13,13:17:25,13:19:57,4,0
2.01705E+13,18:44:03,18:47:15,1,0
2.01705E+13,09:16:44,09:21:12,2,0
2.01705E+13,21:53:46,21:56:58,2,0
2.01705E+13,08:03:11,08:07:32,2,0
2.01705E+13,16:55:41,16:58:56,0,1
2.01705E+13,16:18:32,16:22:11,3,0
2.01705E+13,12:12:37,12:15:02,2,0
2.01705E+13,17:14:45,17:18:06,3,0
2.01705E+13,19:20:01,19:24:06,1,0
2.01705E+13,07:32:24,07:35:58,3,0
2.01705E+13,20:52:21,20:55:29,2,0
2.01705E+13,08:54:57,08:56:40,2,0
2.01705E+13,07:24:34,07:27:05,2,0
2.01705E+13,13:52:45,13:55:08,0,0
2.01705E+13,21:46:07,21:50:12,1,0
2.01705E+13,10:29:45,10:34:15,2,0
2.01705E+13,19:57:34,19:59:34,3,0
2.01705E+13,09:01:44,09:06:19,4,0
2.01705E+13,04:06:20,04:08:54,3,0
2.01705E+13,01:41:40,01:43:51,4,0
2.01705E+13,14:26:14,14:30:15,2,0
2.01705E+13,17:10:20,17:13:38,3,0
2.01705E+13,01:04:16,01:08:01,2,0
2.01705E+13,14:36:02,14:39:43,4,0
2.01705E+13,09:33:23,09:35:05,2,0
2.01705E+13,11:21:48,11:26:24,5,0
2.01705E+13,19:18:34,19:20:09,4,0
2.01705E+13,01:49:59,01:52:45,3,0
2.01705E+13,03:37:53,03:40:02,4,0
2.01705E+13,15:33:54,15:36:57,3,1
2.01705E+13,21:33:42,21:36:02,1,0
2.01705E+13,20:40:32,20:43:00,1,0
2.01705E+13,14:40:46,14:43:05,2,0
2.01705E+13,12:31:37,12:33:52,4,0
2.01705E+13,04:30:28,04:34:00,2,0
2.01705E+13,03:40:06,03:41:41,2,0
2.01705E+13,10:42:11,10:46:48,4,0
2.01705E+13,04:09:58,04:11:00,3,0
2.01705E+13,09:01:09,09:04:10,3,0
2.01705E+13,12:04:57,12:07:14,4,0
2.01705E+13,02:37:57,02:39:39,3,0
2.01705E+13,17:34:24,17:37:33,4,1
2.01705E+13,13:35:11,13:37:52,1,0
2.01705E+13,03:05:29,03:09:11,2,0
2.01705E+13,19:46:27,19:48:22,3,0
2.01705E+13,08:37:03,08:38:59,4,0
2.01705E+13,21:59:28,22:03:44,2,0
2.01705E+13,14:07:09,14:08:10,1,0
2.01705E+13,16:43:21,16:43:40,3,0
2.01705E+13,04:38:07,04:40:56,2,0
2.01705E+13,22:02:54,22:06:07,2,0
2.01705E+13,17:55:31,17:59:06,3,0
2.01705E+13,12:01:15,12:05:18,1,0
2.01705E+13,18:04:50,18:06:43,3,0
2.01705E+13,13:38:08,13:42:05,1,0
2.01705E+13,10:27:58,10:31:27,2,0
2.01705E+13,05:21:46,05:24:08,1,1
2.01705E+13,18:59:00,19:02:01,4,0
2.01705E+13,01:23:03,01:25:21,3,0
2.01705E+13,08:58:29,09:02:06,3,0
2.01705E+13,21:03:16,21:06:30,3,0
2.01705E+13,08:56:53,09:01:08,1,1
2.01705E+13,16:00:13,16:03:01,3,0
2.01705E+13,10:25:09,10:27:47,1,0
2.01705E+13,20:58:25,21:00:41,4,0
2.01705E+13,06:47:47,06:48:49,2,0
2.01705E+13,16:00:03,16:03:17,3,0
2.01705E+13,19:52:56,19:56:18,1,0
2.01705E+13,23:57:23,23:59:16,3,1
2.01705E+13,02:42:01,02:43:44,2,0
2.01705E+13,21:04:37,21:07:35,4,0
2.01705E+13,10:00:17,10:05:09,2,0
2.01705E+13,15:30:16,15:34:08,2,0
2.01705E+13,03:57:26,03:59:33,4,0
2.01705E+13,13:52:26,13:55:08,3,0
2.01705E+13,14:00:12,14:02:25,3,0
2.01705E+13,07:23:04,07:26:35,3,0
2.01705E+13,04:24:12,04:26:26,4,0
2.01705E+13,22:57:27,22:58:37,1,0
2.01705E+13,03:27:37,03:30:56,3,0
2.01705E+13,15:34:52,15:38:06,1,0
2.01705E+13,20:48:39,20:51:57,2,0
2.01705E+13,08:03:55,08:06:06,2,0
2.01705E+13,11:31:20,11:34:55,3,0
2.01705E+13,05:58:36,06:00:22,0,1
2.01705E+13,11:07:03,11:10:58,2,0
2.01705E+13,16:07:22,16:10:23,2,0
2.01705E+13,08:41:51,08:42:59,2,0
2.01705E+13,11:50:44,11:54:49,2,0
2.01705E+13,10:09:03,10:11:37,3,0
2.01705E+13,09:28:56,09:30:03,3,0
2.01705E+13,21:31:36,21:36:17,2,0
2.01705E+13,09:12:22,09:14:26,3,1
2.01705E+13,23:17:27,23:18:27,3,0
2.01705E+13,16:17:19,16:19:14,5,0
2.01705E+13,21:46:17,21:49:12,2,0
2.01705E+13,15:15:07,15:18:43,0,0
2.01705E+13,14:42:34,14:44:56,2,0
2.01705E+13,21:09:59,21:12:33,2,0
2.01705E+13,14:07:25,14:10:18,1,0
2.01705E+13,02:18:16,02:21:51,3,0
2.01705E+13,19:37:00,19:40:03,4,0
2.01705E+13,14:44:43,14:47:12,4,0
2.01705E+13,16:10:28,16:13:27,2,0
2.01705E+13,19:54:26,19:57:33,2,0
2.01705E+13,00:57:59,01:02:31,2,0
2.01705E+13,14:42:48,14:45:36,3,0
2.01705E+13,11:49:50,11:52:21,2,0
2.01705E+13,01:32:46,01:35:54,1,0
2.01705E+13,17:12:59,17:14:23,2,0
2.01705E+13,17:58:38,18:00:27,5,0
2.01705E+13,21:09:44,21:13:57,1,0
2.01705E+13,09:40:43,09:44:15,2,0
2.01705E+13,23:17:09,23:21:40,2,0
2.01705E+13,02:06:41,02:09:48,2,0
2.01705E+13,17:22:01,17:25:49,2,0
2.01705E+13,08:52:26,08:56:50,2,0
2.01705E+13,06:14:11,06:15:33,2,1
2.01705E+13,00:12:33,00:15:48,2,0
2.01705E+13,09:17:16,09:20:45,2,0
2.01705E+13,11:00:01,11:02:44,3,1
2.01705E+13,03:36:23,03:39:05,2,0
2.01705E+13,14:35:47,14:38:28,4,0
2.01705E+13,11:13:49,11:17:01,2,0
2.01705E+13,10:52:13,10:53:38,2,0
2.01705E+13,21:07:59,21:10:28,2,0
2.01705E+13,13:08:46,13:10:51,2,1
2.01705E+13,20:45:19,20:48:20,3,0
2.01705E+13,04:45:53,04:49:23,2,0
2.01705E+13,02:09:39,02:12:48,3,0
2.01705E+13,07:51:58,07:54:48,3,0
2.01705E+13,04:05:57,04:11:33,1,0
2.01705E+13,15:53:04,15:55:14,3,1
2.01705E+13,00:09:41,00:12:50,3,0
2.01705E+13,06:24:28,06:27:14,2,0
2.01705E+13,20:18:18,20:20:26,2,0
2.01705E+13,00:10:05,00:15:51,2,0
2.01705E+13,09:27:46,09:30:42,4,0
2.01705E+13,17:43:47,17:47:55,2,0
2.01705E+13,06:21:38,06:23:22,3,0
2.01705E+13,06:38:20,06:40:26,3,0
2.01705E+13,22:11:47,22:13:40,4,0
2.01705E+13,00:11:13,00:15:01,3,0
2.01705E+13,20:44:37,20:48:43,2,0
2.01705E+13,14:36:36,14:38:37,2,0
2.01705E+13,16:47:55,16:50:05,2,0
2.01705E+13,18:09:00,18:12:32,2,0
2.01705E+13,14:23:07,14:25:22,2,0
2.01705E+13,15:54:55,15:58:33,3,0
2.01705E+13,23:00:04,23:05:09,4,0
2.01705E+13,23:07:32,23:09:16,2,0
2.01705E+13,22:32:58,22:36:22,2,1
2.01705E+13,13:50:06,13:54:04,1,0
2.01705E+13,18:41:42,18:44:43,2,0
2.01705E+13,07:02:28,07:07:14,1,0
2.01705E+13,16:01:58,16:04:58,1,0
2.01705E+13,01:23:17,01:26:01,4,0
2.01705E+13,02:57:37,02:59:48,2,0
2.01705E+13,14:16:54,14:20:58,2,0
2.01705E+13,13:21:31,13:24:23,5,0
2.01705E+13,12:36:53,12:40:41,3,0
2.01705E+13,02:26:14,02:30:40,3,0
2.01705E+13,08:43:48,08:48:29,2,0
2.01705E+13,08:11:53,08:12:13,0,0
2.01705E+13,06:33:17,06:37:28,2,0
2.01705E+13,23:12:49,23:16:17,3,0
2.01705E+13,04:16:43,04:19:49,3,0
2.01705E+13,14:13:45,14:16:53,3,0
2.01705E+13,18:26:15,18:29:39,3,0
2.01705E+13,22:04:56,22:07:39,3,0
2.01705E+13,22:11:58,22:15:25,1,0
2.01705E+13,01:43:54,01:46:49,4,0
2.01705E+13,02:43:09,02:45:20,3,0
2.01705E+13,06:23:37,06:24:47,2,0
2.01705E+13,03:42:47,03:47:06,4,0
2.01705E+13,14:17:47,14:20:42,3,0
2.01705E+13,18:10:00,18:13:04,4,0
2.01705E+13,16:20:37,16:23:17,3,0
2.01705E+13,01:46:39,01:49:15,2,0
2.01705E+13,09:58:51,10:02:49,5,0
2.01705E+13,12:37:32,12:38:49,3,0
2.01705E+13,19:04:00,19:08:22,1,0
2.01705E+13,15:17:22,15:21:38,2,0
2.01705E+13,18:04:09,18:07:30,3,0
2.01705E+13,07:23:45,07:27:05,4,1
2.01705E+13,18:44:04,18:48:10,3,0
2.01705E+13,20:20:00,20:21:41,3,0
2.01705E+13,15:16:38,15:20:22,0,0
2.01705E+13,10:43:54,10:45:41,2,0
2.01705E+13,01:51:23,01:54:15,2,0
2.01705E+13,09:08:52,09:10:53,4,1
2.01705E+13,10:21:00,10:23:19,4,0
2.01705E+13,00:32:05,00:34:19,2,0
2.01705E+13,23:24:38,23:26:10,2,0
2.01705E+13,23:26:03,23:30:47,2,0
2.01705E+13,23:23:27,23:25:23,3,0
2.01705E+13,21:14:19,21:17:14,4,1
2.01705E+13,20:36:56,20:39:16,3,0
2.01705E+13,04:00:47,04:03:05,2,0
2.01705E+13,12:50:14,12:53:25,2,0
2.01705E+13,05:29:55,05:33:28,3,0
2.01705E+13,05:19:18,05:21:41,4,0
2.01705E+13,12:37:25,12:41:17,3,0
2.01705E+13,04:04:46,04:09:10,2,0
2.01705E+13,04:43:02,04:45:50,2,0
2.01705E+13,07:26:44,07:31:30,3,0
2.01705E+13,15:32:10,15:36:11,2,0
2.01705E+13,20:27:33,20:31:25,2,0
2.01705E+13,10:33:16,10:37:41,2,0
2.01705E+13,09:27:43,09:32:41,1,0
2.01705E+13,01:03:53,01:07:08,2,0
2.01705E+13,05:22:41,05:26:23,3,0
2.01705E+13,17:10:46,17:12:55,2,0
2.01705E+13,17:40:06,17:43:16,3,0
2.01705E+13,01:33:00,01:36:53,2,0
2.01705E+13,05:39:46,05:40:53,3,0
2.01705E+13,09:42:46,09:44:29,2,0
2.01705E+13,03:28:16,03:31:46,3,0
2.01705E+13,08:14:35,08:16:21,2,0
2.01705E+13,03:04:12,03:07:41,3,0
2.01705E+13,16:45:31,16:47:56,4,0
2.01705E+13,02:39:26,02:42:01,3,0
2.01705E+13,17:37:28,17:40:11,3,0
2.01705E+13,05:36:46,05:39:29,3,0
2.01705E+13,15:54:37,15:57:53,3,0
2.01705E+13,07:37:57,07:41:20,2,0
2.01705E+13,19:33:03,19:35:54,3,0
2.01705E+13,13:29:49,13:34:11,2,0
2.01705E+13,19:32:05,19:34:35,3,0
2.01705E+13,03:57:12,04:01:13,2,0
2.01705E+13,23:59:56,00:01:53,2,0
2.01705E+13,23:21:35,23:25:09,4,0
2.01705E+13,02:34:10,02:36:51,1,1
2.01705E+13,20:27:02,20:29:40,3,0
2.01705E+13,17:08:49,17:12:39,4,0
2.01705E+13,10:22:49,10:25:57,2,0
2.01705E+13,06:19:09,06:22:14,2,0
2.01705E+13,00:45:25,00:49:31,1,0
2.01705E+13,22:58:58,23:03:17,4,0
2.01705E+13,21:30:10,21:35:05,3,0
2.01705E+13,18:30:02,18:34:43,3,1
2.01705E+13,07:06:49,07:09:56,3,0
2.01705E+13,05:14:32,05:17:06,4,0
2.01705E+13,05:35:27,05:39:47,3,0
2.01705E+13,13:19:14,13:21:56,3,0
2.01705E+13,20:28:54,20:30:53,2,0
2.01705E+13,03:11:09,03:14:39,4,0
2.01705E+13,18:39:38,18:43:02,4,0
2.01705E+13,17:46:44,17:49:05,5,0
2.01705E+13,07:04:44,07:08:57,3,0
2.01705E+13,07:23:28,07:27:10,3,0
2.01705E+13,12:04:59,12:07:27,3,0
2.01705E+13,08:40:51,08:43:27,3,0
2.01705E+13,05:07:12,05:11:55,2,0
2.01705E+13,16:47:40,16:50:42,2,0
2.01705E+13,14:49:34,14:51:41,3,0
2.01705E+13,13:46:47,13:51:31,3,0
2.01705E+13,11:49:44,11:52:52,3,0
2.01705E+13,06:58:33,07:00:41,3,0
2.01705E+13,00:30:40,00:34:15,1,0
2.01705E+13,20:20:13,20:22:54,3,0
2.01705E+13,18:25:44,18:30:08,3,0
2.01705E+13,23:54:02,23:56:00,4,0
2.01705E+13,09:59:52,10:03:55,2,1
2.01705E+13,18:49:37,18:52:59,2,0
2.01705E+13,22:14:08,22:15:53,3,0
2.01705E+13,15:00:07,15:01:59,2,0
2.01705E+13,00:18:35,00:22:56,6,0
2.01705E+13,00:33:28,00:35:43,3,0
2.01705E+13,02:04:07,02:06:19,3,0
2.01705E+13,05:55:50,05:58:59,2,0
2.01705E+13,07:33:52,07:35:19,3,0
2.01705E+13,11:56:34,11:58:32,2,0
2.01705E+13,07:04:16,07:06:03,3,0
2.01705E+13,15:37:07,15:40:59,4,0
2.01705E+13,14:04:41,14:07:59,2,0
2.01705E+13,22:24:10,22:28:37,3,0
2.01705E+13,10:02:55,10:07:20,3,0
2.01705E+13,21:46:51,21:49:39,1,0
2.01705E+13,06:49:06,06:53:33,2,0
2.01705E+13,12:58:58,13:02:15,3,0
2.01705E+13,04:54:44,04:57:57,4,0
2.01705E+13,12:58:18,13:01:53,3,0
2.01705E+13,00:37:25,00:39:22,1,0
2.01705E+13,05:48:47,05:54:25,2,0
2.01705E+13,13:11:44,13:14:17,3,0
2.01705E+13,00:41:28,00:46:38,4,0
2.01705E+13,19:10:55,19:13:24,4,0
2.01705E+13,19:41:04,19:43:21,3,1
2.01705E+13,15:00:46,15:04:28,1,0
2.01705E+13,21:39:36,21:44:05,6,0
2.01705E+13,08:36:48,08:40:44,3,0
2.01705E+13,10:30:53,10:33:56,3,1
2.01705E+13,13:19:25,13:20:49,2,0
2.01705E+13,09:54:37,09:59:35,1,0
2.01705E+13,09:44:02,09:48:17,3,0
2.01705E+13,12:04:19,12:08:44,2,1
2.01705E+13,20:04:22,20:06:42,2,1
2.01705E+13,22:22:54,22:24:51,3,1
2.01705E+13,02:07:02,02:09:08,2,0
2.01705E+13,01:41:54,01:43:35,2,0
2.01705E+13,16:18:21,16:19:43,3,0
2.01705E+13,17:42:25,17:45:11,3,0
2.01705E+13,14:18:50,14:21:17,4,0
2.01705E+13,21:16:44,21:19:37,4,0
2.01705E+13,23:42:53,23:45:36,2,0
2.01705E+13,05:12:29,05:15:38,4,0
2.01705E+13,10:08:04,10:11:17,2,0
2.01705E+13,01:17:12,01:21:52,4,0
2.01705E+13,17:35:12,17:39:04,3,0
2.01705E+13,16:32:32,16:36:22,2,0
2.01705E+13,09:17:39,09:20:23,3,0
2.01705E+13,02:19:24,02:23:41,3,0
2.01705E+13,21:49:01,21:53:55,2,0
2.01705E+13,11:18:48,11:22:27,3,0
2.01705E+13,15:22:57,15:27:07,3,0
2.01705E+13,16:54:59,16:57:08,3,0
2.01705E+13,11:24:34,11:26:34,2,0
2.01705E+13,09:23:56,09:28:16,4,1
2.01705E+13,05:46:35,05:47:57,6,0
2.01705E+13,20:41:43,20:46:28,0,0
2.01705E+13,10:15:23,10:17:16,3,0
2.01705E+13,13:50:49,13:55:28,3,0
2.01705E+13,15:31:30,15:33:52,4,0
2.01705E+13,01:24:53,01:26:59,4,0
2.01705E+13,23:40:31,23:42:24,1,0
2.01705E+13,20:34:13,20:35:13,4,0
2.01705E+13,20:55:47,20:57:52,3,0
2.01705E+13,18:49:21,18:52:25,4,0
2.01705E+13,20:04:43,20:06:41,3,0
2.01705E+13,20:29:57,20:32:30,2,0
2.01705E+13,14:44:54,14:49:03,4,0
2.01705E+13,12:32:46,12:37:02,4,0
2.01705E+13,07:06:20,07:10:48,3,0
2.01705E+13,06:40:23,06:42:23,3,0
2.01705E+13,11:36:10,11:38:32,3,0
2.01705E+13,00:52:13,00:55:01,3,0
2.01705E+13,19:39:15,19:43:27,4,0
2.01705E+13,06:32:47,06:37:08,2,0
2.01705E+13,14:41:18,14:44:44,1,0
2.01705E+13,23:04:31,23:06:50,2,0
2.01705E+13,06:28:38,06:31:54,3,0
2.01705E+13,04:01:41,04:05:31,2,0
2.01705E+13,19:19:16,19:22:11,2,0
2.01705E+13,03:20:33,03:21:44,3,0
2.01705E+13,03:00:45,03:04:51,5,0
2.01705E+13,06:34:52,06:36:30,3,0
2.01705E+13,11:14:29,11:15:59,4,0
2.01705E+13,05:30:22,05:33:55,4,0
2.01705E+13,14:55:26,14:59:01,2,0
2.01705E+13,23:18:04,23:21:10,4,0
2.01705E+13,09:56:56,09:59:46,1,0
2.01705E+13,14:43:33,14:46:46,2,0
2.01705E+13,21:21:19,21:24:58,4,0
2.01705E+13,19:34:37,19:38:00,2,0
2.01705E+13,00:13:45,00:16:09,4,0
2.01705E+13,21:24:21,21:28:07,2,0
2.01705E+13,09:19:00,09:23:17,3,0
2.01705E+13,12:15:43,12:20:38,3,0
2.01705E+13,11:11:08,11:13:46,3,0
2.01705E+13,12:00:23,12:04:40,1,0
2.01705E+13,15:15:25,15:18:54,2,0
2.01705E+13,13:11:01,13:13:55,4,0
2.01705E+13,17:48:45,17:54:26,1,0
2.01705E+13,02:00:56,02:04:33,3,0
2.01705E+13,17:18:23,17:20:59,1,1
2.01705E+13,21:59:02,22:04:07,2,0
2.01705E+13,10:52:03,10:55:28,4,0
2.01705E+13,16:07:08,16:07:16,3,0
2.01705E+13,20:52:52,20:55:47,3,0
2.01705E+13,06:00:17,06:04:29,3,0
2.01705E+13,20:00:35,20:02:52,2,0
